"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","fc_direction","Significance","chromosome_name","start_position","end_position"
"ENSG00000112699",1932.12991186409,-0.274676016307952,0.0578684548325193,-4.74655867523868,2.06906722419502e-06,6.51309548775679e-05,"GMDS",2762,"DOWN","Less Significant, Downregulated","1",153357854,153361023
"ENSG00000197444",149.478482211334,-0.550636102571975,0.116024458836813,-4.74586227845662,2.07619947598129e-06,6.52979356319187e-05,"OGDHL",55753,"DOWN","Less Significant, Downregulated","1",153373711,153375621
"ENSG00000163220",265641.279343454,0.842257138232682,0.177595106015695,4.74256952867972,2.1102436754872e-06,6.60979640923127e-05,"S100A9",6280,"UP","Less Significant, Upregulated","4",83455932,83469735
"ENSG00000185803",1069.06293240329,-0.480504986711398,0.101318755561282,-4.74250778199471,2.11088717614557e-06,6.60979640923127e-05,"SLC52A2",79581,"DOWN","Less Significant, Downregulated","4",39546336,39638902
"ENSG00000136888",3949.47815831577,0.45930065841166,0.0968536509557373,4.7422131626361,2.11396018385752e-06,6.61362254368313e-05,"ATP6V1G1",9550,"UP","Less Significant, Upregulated","3",58192257,58214697
"ENSG00000185818",72.8555214965898,-0.41975466931273,0.0885554405612425,-4.74002124152314,2.13695814860777e-06,6.67799787995594e-05,"NAT8L",339983,"DOWN","Less Significant, Downregulated","3",9902612,9916402
"ENSG00000186081",65.9089816692274,-0.848230498473012,0.17896115476932,-4.73974645261078,2.13985816898487e-06,6.67799787995594e-05,"KRT5",3852,"DOWN","Less Significant, Downregulated","3",48467798,48504826
"ENSG00000136485",5715.85484112936,-0.311387801454486,0.0656975187432497,-4.73971935943899,2.14014430490079e-06,6.67799787995594e-05,"DCAF7",10238,"DOWN","Less Significant, Downregulated","4",127623271,127726737
"ENSG00000215784",283.714645976421,0.653762432107587,0.137941715414724,4.73941062819206,2.14340746797681e-06,6.6823439804429e-05,"FAM72D",728833,"UP","Less Significant, Upregulated","4",119296419,119304445
"ENSG00000167157",633.970005754971,-0.920051809024492,0.194222893239373,-4.73709249038195,2.1680623339633e-06,6.74743301984675e-05,"PRRX2",51450,"DOWN","Less Significant, Downregulated","5",148451032,148677235
"ENSG00000130037",28.0343087162405,-0.566819979347953,0.119668767048517,-4.73657407298386,2.17361317859889e-06,6.75867250226602e-05,"KCNA5",3741,"DOWN","Less Significant, Downregulated","5",54977867,55022671
"ENSG00000197121",425.046486592886,0.789407357854527,0.166714218778147,4.73509316505884,2.18954496872934e-06,6.77780332759271e-05,"PGAP1",80055,"UP","Less Significant, Upregulated","6",137143820,137173648
"ENSG00000153832",248.253485332338,0.189110747412576,0.039937685223457,4.73514542353855,2.18898086169493e-06,6.77780332759271e-05,"FBXO36",130888,"UP","Less Significant, Upregulated","5",160401641,160421711
"ENSG00000164270",797.405283316175,-0.848885950817819,0.179280901017999,-4.73494915519525,2.19110021366144e-06,6.77780332759271e-05,"HTR4",3360,"DOWN","Less Significant, Downregulated","8",80628451,80874781
"ENSG00000103888",464.571775799672,-0.279215163339143,0.0589626549252419,-4.73545778583336,2.18561195898758e-06,6.77780332759271e-05,"CEMIP",57214,"DOWN","Less Significant, Downregulated","8",81280536,81284777
"ENSG00000106991",912.822225992555,-0.541535787997347,0.114395738367173,-4.73388078722999,2.20267130523489e-06,6.80770245617926e-05,"ENG",2022,"DOWN","Less Significant, Downregulated","7",48035511,48061304
"ENSG00000117226",5296.65470808304,0.826510997916031,0.174641221378237,4.73262263853491,2.21637308972552e-06,6.82642911635461e-05,"GBP3",2635,"UP","Less Significant, Upregulated","13",20403666,20525873
"ENSG00000184988",290.926630390865,0.40220974138537,0.0850501660585955,4.72908825490436,2.25530338036571e-06,6.93437858637745e-05,"TMEM106A",113277,"UP","Less Significant, Upregulated","10",75210154,75231448
"ENSG00000143590",51.1247868780319,-0.517859457272598,0.109511703313108,-4.72880469945731,2.25845496155059e-06,6.93809792487355e-05,"EFNA3",1944,"DOWN","Less Significant, Downregulated","10",116663696,116670264
"ENSG00000100644",95.120312009632,0.713939095338567,0.151015004791391,4.72760369954487,2.27185044351023e-06,6.961292679737e-05,"HIF1A",3091,"UP","Less Significant, Upregulated","14",103519667,103522833
"ENSG00000140612",4019.80190316066,0.28335350644591,0.0599319161004839,4.72792336508697,2.26827758750732e-06,6.961292679737e-05,"SEC11A",23478,"UP","Less Significant, Upregulated","10",70815948,70881184
"ENSG00000066248",436.241137239406,-0.402596917551584,0.0851739873643967,-4.72675907292174,2.28131673567123e-06,6.97832913801898e-05,"NGEF",25791,"DOWN","Less Significant, Downregulated","12",8509475,8522366
"ENSG00000174951",570.231101655626,-1.12790764212491,0.238707850428843,-4.72505466451399,2.30053463299939e-06,7.03109506995742e-05,"FUT1",2523,"DOWN","Less Significant, Downregulated","17",49132460,49176840
"ENSG00000198786",53904.890452621,-0.912568590814899,0.193318792661054,-4.7205373996666,2.35222352106707e-06,7.15845331862728e-05,"MT-ND5",4540,"DOWN","Less Significant, Downregulated","9",129665647,129722674
"ENSG00000198019",198.798857313416,0.992848916100338,0.210456563824012,4.71759539384374,2.38648510240847e-06,7.23275829109775e-05,"FCGR1B",2210,"UP","Less Significant, Upregulated","17",79932343,80035872
"ENSG00000147256",196.213888235719,-0.58491559760816,0.124022631060621,-4.71620052409838,2.40289621641629e-06,7.27548101865434e-05,"ARHGAP36",158763,"DOWN","Less Significant, Downregulated","16",31060843,31074240
"ENSG00000179564",61.3731372551421,0.528861155406379,0.112144211628919,4.71590238786785,2.40641791656121e-06,7.27997454046561e-05,"LSMEM2",132228,"UP","Less Significant, Upregulated","19",50819146,50823787
"ENSG00000250303",454.490014758472,-0.425518436321088,0.0902579945636597,-4.71446810200249,2.42342963027615e-06,7.32523636467904e-05,"LINC02762",283140,"DOWN","Less Significant, Downregulated","12",53097436,53102345
"ENSG00000136158",95.6961255127936,-0.552064416600913,0.117184758304571,-4.71105990734784,2.46431776487074e-06,7.41745114602375e-05,"SPRY2",10253,"DOWN","Less Significant, Downregulated","17",76868456,76950393
"ENSG00000069011",39.5111995926727,0.497050642775761,0.105555018931779,4.70892476554817,2.49026960157599e-06,7.48295646132103e-05,"PITX1",5307,"UP","Less Significant, Upregulated","11",61130257,61161615
"ENSG00000178927",46483.8847477991,0.425165545326961,0.0903045339577584,4.7081306629171,2.49998838623818e-06,7.49325378049646e-05,"CYBC1",79415,"UP","Less Significant, Upregulated","11",74012714,74171210
"ENSG00000187775",6224.00949957573,0.946605154471486,0.201103993418403,4.70704304962281,2.51335845990381e-06,7.52701350003715e-05,"DNAH17",8632,"UP","Less Significant, Upregulated","3",36826820,36945098
"ENSG00000260220",627.785510225672,-0.727631951765397,0.154616171485788,-4.70605334987407,2.52558450382858e-06,7.55729339638087e-05,"CCDC187",399693,"DOWN","Less Significant, Downregulated","11",64764606,64778786
"ENSG00000138162",2346.31505399157,-0.829834364089801,0.17634294680934,-4.70579844050701,2.52874270550783e-06,7.56041166379782e-05,"TACC2",10579,"DOWN","Less Significant, Downregulated","1",234604269,234609525
"ENSG00000140319",5331.94234470393,0.471031521525622,0.100112961786594,4.70500036278718,2.53865502829277e-06,7.58370124170936e-05,"SRP14",6727,"UP","Less Significant, Upregulated","17",27629798,27649560
"ENSG00000162496",1242.37894789873,-0.560865113845449,0.119314711615858,-4.70072052515363,2.59245119516545e-06,7.71216455461044e-05,"DHRS3",9249,"DOWN","Less Significant, Downregulated","19",51142299,51153526
"ENSG00000092068",253.4665119595,-0.659698730318572,0.140420708545744,-4.69801596324851,2.62700904151391e-06,7.80846747381106e-05,"SLC7A8",23428,"DOWN","Less Significant, Downregulated","16",27787528,28063714
"ENSG00000105137",84.6001283142689,-0.763706317917628,0.16261741999183,-4.69633768606091,2.64867526225733e-06,7.85326720082406e-05,"SYDE1",85360,"DOWN","Less Significant, Downregulated","2",112736349,112764664
"ENSG00000170891",32.5779731617247,-0.703351262251836,0.149783654681618,-4.6957811501321,2.65589781820498e-06,7.86815234235717e-05,"CYTL1",54360,"DOWN","Less Significant, Downregulated","4",16160505,16227410
"ENSG00000197956",27912.1401507403,0.628923928044248,0.133953063327247,4.69510672188054,2.66467567910188e-06,7.88761662493387e-05,"S100A6",6277,"UP","Less Significant, Upregulated","15",77613027,77820900
"ENSG00000012171",185.800576217815,0.598540590252151,0.127499018812761,4.69447212869253,2.6729604960005e-06,7.8990514971965e-05,"SEMA3B",7869,"UP","Less Significant, Upregulated","11",113387779,113400416
"ENSG00000171446",38.2681938550774,-1.03893858821201,0.221308531591239,-4.69452569560645,2.67226020862331e-06,7.8990514971965e-05,"KRT27",342574,"DOWN","Less Significant, Downregulated","16",18983934,19063942
"ENSG00000197123",85.5242821485477,0.360433398255519,0.0768136931520584,4.69230658578041,2.70141887353969e-06,7.97655318296084e-05,"ZNF679",168417,"UP","Less Significant, Upregulated","19",45883608,45886141
"ENSG00000159374",353.998496607656,0.346973329250408,0.0739563672982442,4.69159508404688,2.71083233659893e-06,7.99773887052076e-05,"M1AP",130951,"UP","Less Significant, Upregulated","3",14178817,14201122
"ENSG00000153029",4341.09700395629,0.332429730694294,0.0708626280133958,4.69118546706244,2.71626600916801e-06,8.00715775375865e-05,"MR1",3140,"UP","Less Significant, Upregulated","4",5014586,5019458
"ENSG00000074047",1165.33570844923,-0.631414980767618,0.13461121684338,-4.69065651120492,2.72329820698742e-06,8.01466213667599e-05,"GLI2",2736,"DOWN","Less Significant, Downregulated","2",29192774,29921586
"ENSG00000164283",53.7373205167367,-0.586179176080018,0.12501845547749,-4.6887411449869,2.74890848372846e-06,8.08337467544447e-05,"ESM1",11082,"DOWN","Less Significant, Downregulated","8",18170477,18223689
"ENSG00000151240",2226.27934020455,-0.599728949447998,0.12793634825297,-4.68771352033708,2.76274390885072e-06,8.11737782692587e-05,"DIP2C",22982,"DOWN","Less Significant, Downregulated","17",40776808,40782550
"ENSG00000158715",683.871314051498,-0.97277194202319,0.207617802241727,-4.68539755030546,2.79417039727095e-06,8.16617366468779e-05,"SLC45A3",85414,"DOWN","Less Significant, Downregulated","5",77691166,77868780
"ENSG00000066405",102.684854337529,0.831241490909142,0.177397803985196,4.68574848298862,2.78938647290897e-06,8.16617366468779e-05,"CLDN18",51208,"UP","Less Significant, Upregulated","11",21799934,22283357
"ENSG00000146250",29.8293520775702,-0.861845201193496,0.183925412084687,-4.6858408059277,2.78812923038862e-06,8.16617366468779e-05,"PRSS35",167681,"DOWN","Less Significant, Downregulated","17",35411060,35433283
"ENSG00000180264",305.046549796334,-0.830778849304698,0.177315624196463,-4.68531102698659,2.79535109491524e-06,8.16617366468779e-05,"ADGRD2",347088,"DOWN","Less Significant, Downregulated","19",825097,832018
"ENSG00000213588",476.157285589472,-0.491600235959791,0.104961882798501,-4.68360725677466,2.81869851711502e-06,8.22093556077432e-05,"ZBTB9",221504,"DOWN","Less Significant, Downregulated","20",13008972,13169103
"ENSG00000154237",862.897062097336,0.357835078056087,0.0764149178052261,4.68279085201888,2.82995222959395e-06,8.24702555129957e-05,"LRRK1",79705,"UP","Less Significant, Upregulated","11",119149052,119162653
"ENSG00000184985",6273.96720292618,-0.858945127762232,0.18343969737963,-4.68243864349948,2.83482054021275e-06,8.25447989084931e-05,"SORCS2",57537,"DOWN","Less Significant, Downregulated","11",71428193,71452868
"ENSG00000198954",2103.34120365418,-0.413897836983482,0.0884721982764083,-4.67828137027144,2.89289399948041e-06,8.38939259849319e-05,"KIF1BP",26128,"DOWN","Less Significant, Downregulated","17",45023340,45061109
"ENSG00000161692",809.088261547914,0.490891652757199,0.104960114577058,4.67693518376264,2.91194247307704e-06,8.43778432101351e-05,"DBF4B",80174,"UP","Less Significant, Upregulated","1",22652762,22661637
"ENSG00000003249",281.121105905446,-0.908381395524426,0.194288025931517,-4.67543684778913,2.93328535898694e-06,8.48586391140773e-05,"DBNDD1",79007,"DOWN","Less Significant, Downregulated","12",10158301,10172138
"ENSG00000118680",20472.2271347818,0.379770565946949,0.0812502091435439,4.67408724174497,2.95263808775368e-06,8.5349396115909e-05,"MYL12B",103910,"UP","Less Significant, Upregulated","1",19484403,19629821
"ENSG00000146839",247.169777296732,0.25436779542925,0.0544229653086028,4.67390547330286,2.9552539049731e-06,8.53559511049951e-05,"ZAN",7455,"UP","Less Significant, Upregulated","17",82314868,82317608
"ENSG00000063177",23059.1160714718,-0.620787971637506,0.132847720184283,-4.67292905573662,2.96934355686064e-06,8.56710002161219e-05,"RPL18",6141,"DOWN","Less Significant, Downregulated","19",3769089,3772221
"ENSG00000066279",179.110662567401,0.889106150870485,0.190284099139576,4.67251943221127,2.97527357130552e-06,8.57262694803254e-05,"ASPM",259266,"UP","Less Significant, Upregulated","11",66563464,66568841
"ENSG00000015171",2010.56612162004,-0.416383248011053,0.0891590837358101,-4.67011582627802,3.01029955238775e-06,8.6563071437828e-05,"ZMYND11",10771,"DOWN","Less Significant, Downregulated","11",66345374,66347629
"ENSG00000150867",10283.4376896915,-0.31644955749184,0.0677618094676437,-4.67002814679772,3.01158468980128e-06,8.6563071437828e-05,"PIP4K2A",5305,"DOWN","Less Significant, Downregulated","19",48748011,48755390
"ENSG00000248485",412.122544441477,0.575495688880125,0.123258947785549,4.66899725512338,3.02673422460276e-06,8.69285855117423e-05,"PCP4L1",654790,"UP","Less Significant, Upregulated","9",133250401,133276024
"ENSG00000161905",1048.45785236397,-1.66043491831463,0.355792266180675,-4.66686624793426,3.05828267422002e-06,8.75531437376066e-05,"ALOX15",246,"DOWN","Less Significant, Downregulated","17",58755854,58985179
"ENSG00000100206",114.932401110508,0.274008792732546,0.0587415199162173,4.66465275538261,3.09138617994395e-06,8.84299803338972e-05,"DMC1",11144,"UP","Less Significant, Upregulated","11",65996545,66002176
"ENSG00000183691",250.610954700499,-1.21249390855271,0.260141073024998,-4.66090915384283,3.14815665177058e-06,8.99099447277851e-05,"NOG",9241,"DOWN","Less Significant, Downregulated","14",73711783,73714384
"ENSG00000107362",830.938803045942,-0.253471478660536,0.0543884585613591,-4.66039092419908,3.15609379357991e-06,8.99271800675447e-05,"ABHD17B",51104,"DOWN","Less Significant, Downregulated","8",66964099,67056604
"ENSG00000126251",361.563425890739,1.24925421557947,0.268077499700414,4.66004874327592,3.16134511209237e-06,8.99271800675447e-05,"GPR42",2866,"UP","Less Significant, Upregulated","17",82442586,82450829
"ENSG00000159461",2990.76752633865,-0.277191776481161,0.0595002368141167,-4.65866677719501,3.18263901250163e-06,9.03889718908252e-05,"AMFR",267,"DOWN","Less Significant, Downregulated","11",18704305,18726230
"ENSG00000127837",3209.57716127447,-0.442768199009703,0.0950522359107042,-4.65815658903234,3.19053491576142e-06,9.05412481892963e-05,"AAMP",14,"DOWN","Less Significant, Downregulated","X",51803007,51902357
"ENSG00000121775",1063.73314824363,-0.337990249802217,0.0725824129420816,-4.65664113525576,3.2140997145405e-06,9.11375830167483e-05,"TMEM39B",55116,"DOWN","Less Significant, Downregulated","17",744421,753999
"ENSG00000182979",2488.23390636934,-0.435164313080042,0.0934981294622502,-4.65425688816309,3.25151220962303e-06,9.19727933097828e-05,"MTA1",9112,"DOWN","Less Significant, Downregulated","3",50279087,50288114
"ENSG00000179222",1330.65394645399,-0.467377217877398,0.100421462773873,-4.65415664109405,3.25309435452643e-06,9.19727933097828e-05,"MAGED1",9500,"DOWN","Less Significant, Downregulated","2",64631621,64751005
"ENSG00000161203",12712.7760777564,-0.403421022268708,0.0866936604125682,-4.65340856931015,3.26492409903603e-06,9.22128128145131e-05,"AP2M1",1173,"DOWN","Less Significant, Downregulated","9",124451425,124478589
"ENSG00000198887",2430.4005882097,-0.340099375316658,0.0731026505710081,-4.65235354204159,3.28167807694934e-06,9.24313541548025e-05,"SMC5",23137,"DOWN","Less Significant, Downregulated","15",64460742,64686068
"ENSG00000156127",1307.54791979765,0.543038909559432,0.116725582098046,4.6522698777659,3.28301019991168e-06,9.24313541548025e-05,"BATF",10538,"UP","Less Significant, Upregulated","11",46602861,46617909
"ENSG00000180539",27.6368700249499,0.749065800796242,0.161098967089493,4.64972441679357,3.32378846844669e-06,9.34321907164934e-05,"C9orf139",401563,"UP","Less Significant, Upregulated","9",137027464,137037957
"ENSG00000123485",247.484631780644,0.776215904008835,0.166996172701455,4.64810595028728,3.34996843186133e-06,9.40940818659918e-05,"HJURP",55355,"UP","Less Significant, Upregulated","X",69160851,69165793
"ENSG00000128512",2463.38212549278,0.683877649409793,0.147160913363953,4.64714191952893,3.36565623915248e-06,9.4460460418256e-05,"DOCK4",9732,"UP","Less Significant, Upregulated","2",219002846,219041527
"ENSG00000104299",1454.45184228879,-0.256403737021223,0.0552210405648066,-4.64322537928839,3.43011821068532e-06,9.59173063512542e-05,"INTS9",55756,"DOWN","Less Significant, Downregulated","3",46694528,46710886
